"拍卖日期","拍卖物品清单编号","批号","物品详情","数量","单位"
"16/06/2022","1/2022","M-159","生物光谱仪","1","(部)"
"16/06/2022","1/2022","M-159","科学微波炉","1","(部)"
"16/06/2022","1/2022","M-159","小型振动器","1","(部)"
"16/06/2022","1/2022","M-160","超声波洗牙机","1","(部)"
"16/06/2022","1/2022","M-160","抽药水机","1","(部)"
"16/06/2022","1/2022","M-160","电动X光片冲片机","1","(部)"
"16/06/2022","1/2022","M-161","消毒炉","7","(部)"
"16/06/2022","1/2022","M-162","高压探头","1","(个)"
"16/06/2022","1/2022","M-162","无线电对讲机键盘","7","(块)"
"16/06/2022","1/2022","M-162","动圈麦克风","10","(个)"
"16/06/2022","1/2022","M-162","20芯电缆","1","(个)"
"16/06/2022","1/2022","M-162","控制板","23","(块)"
"16/06/2022","1/2022","M-162","后盖套件","4","(件)"
"16/06/2022","1/2022","M-162","全天候云台","1","(个)"
"16/06/2022","1/2022","M-162","移动双工器","4","(个)"
"16/06/2022","1/2022","M-162","无线电对讲机耳机","1","(个)"
"16/06/2022","1/2022","M-162","控制头","29","(个)"
"16/06/2022","1/2022","M-162","通道调制解调器","1","(个)"
"16/06/2022","1/2022","M-162","浪涌抑制滤波器","1","(个)"
"16/06/2022","1/2022","M-162","天线","1","(个)"
"16/06/2022","1/2022","M-162","船用雷达显示器","1","(个)"
"16/06/2022","1/2022","M-162","800兆赫兹基站/中继无线电机","1","(个)"
"16/06/2022","1/2022","M-163","数据机","2","(部)"
"16/06/2022","1/2022","M-163","数据机","2","(部)"
"16/06/2022","1/2022","M-163","记忆体","1","(部)"
"16/06/2022","1/2022","M-163","手提电话","1","(部)"
"16/06/2022","1/2022","M-163","智慧型手提电话","1","(部)"
"16/06/2022","1/2022","M-163","智慧型手提电话","1","(部)"
"16/06/2022","1/2022","M-163","磁带机","1","(部)"
"16/06/2022","1/2022","M-163","磁带机","1","(部)"
"16/06/2022","1/2022","M-164","6.5米铝合金二楼梯","3","(张)"
"16/06/2022","1/2022","M-165","6.5米铝合金二楼梯","8","(张)"
"16/06/2022","1/2022","M-165","10.5米铝合金双扯梯","11","(张)"
"16/06/2022","1/2022","M-166","钢琴","1","(部)"
"16/06/2022","1/2022","M-166","电子琴","1","(部)"
"16/06/2022","1/2022","M-166","牧童笛","1","(支)"
"16/06/2022","1/2022","M-166","牧童笛","1","(支)"
"16/06/2022","1/2022","M-167","吸尘机","1","(部)"
"16/06/2022","1/2022","M-167","空气清新机","1","(部)"
"16/06/2022","1/2022","M-167","饭盒保温机","1","(部)"
"16/06/2022","1/2022","M-167","寄信磅","1","(部)"
"16/06/2022","1/2022","M-167","灭蚊机","1","(部)"
"16/06/2022","1/2022","M-167","电子辞典","1","(部)"
"16/06/2022","1/2022","M-167","电子辞典","1","(部)"
"16/06/2022","1/2022","M-167","电子辞典","1","(部)"
"16/06/2022","1/2022","M-167","过胶机","1","(部)"
"16/06/2022","1/2022","M-167","微波炉","1","(部)"
"16/06/2022","1/2022","M-167","微波炉","1","(部)"
"16/06/2022","1/2022","M-167","电动屏幕 (已拆下)","1","(件)"
"16/06/2022","1/2022","M-167","电动屏幕 (已拆下)","1","(件)"
"16/06/2022","1/2022","M-167","电动屏幕 (已拆下)","1","(件)"
"16/06/2022","1/2022","M-167","手动屏幕 (已拆下)","2","(套)"
"16/06/2022","1/2022","M-167","视频分配系统","1","(部)"
"16/06/2022","1/2022","M-167","麦克风","3","(套)"
"16/06/2022","1/2022","M-167","切割机","1","(件)"
"16/06/2022","1/2022","M-167","摄录机","1","(部)"
"16/06/2022","1/2022","M-167","数码相机","2","(部)"
"16/06/2022","1/2022","M-167","数码相机","1","(部)"
"16/06/2022","1/2022","M-167","便擕式投影机","1","(部)"
"16/06/2022","1/2022","M-167","8路分讯器连耳机","1","(套)"
"16/06/2022","1/2022","M-167","麦克风","9","(个)"
"16/06/2022","1/2022","M-167","手提无线麦克风","2","(个)"
"16/06/2022","1/2022","M-167","无线领夹麦克风","2","(个)"
"16/06/2022","1/2022","M-167","指向性麦克风","2","(个)"
"16/06/2022","1/2022","M-167","广播系统连无线麦克风","1","(套)"
"16/06/2022","1/2022","M-167","立体声混音器","1","(部)"
"16/06/2022","1/2022","M-167","扩音机","1","(部)"
"16/06/2022","1/2022","M-168","扩音机","1","(部)"
"16/06/2022","1/2022","M-168","音响组合","3","(部)"
"16/06/2022","1/2022","M-168","中置扬声器","1","(个)"
"16/06/2022","1/2022","M-168","2路扬声器","2","(个)"
"16/06/2022","1/2022","M-168","2路扬声器","4","(个)"
"16/06/2022","1/2022","M-168","扬声器","1","(个)"
"16/06/2022","1/2022","M-168","2路扬声器","6","(个)"
"16/06/2022","1/2022","M-168","投影机 (已拆下)","3","(部)"
"16/06/2022","1/2022","M-168","投影机 (已拆下)","8","(部)"
"16/06/2022","1/2022","M-168","液晶投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-168","投影机 (已拆下)","3","(部)"
"16/06/2022","1/2022","M-168","投影机 (已拆下)","2","(部)"
"16/06/2022","1/2022","M-168","液晶投影机 (已拆下)","2","(部)"
"16/06/2022","1/2022","M-168","投影机架","1","(件)"
"16/06/2022","1/2022","M-168","实物投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-168","高分辨率视觉演示器 (已拆下)","2","(部)"
"16/06/2022","1/2022","M-168","实物投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-168","实物投影机 (已拆下)","3","(部)"
"16/06/2022","1/2022","M-168","实物投影机 (已拆下)","5","(部)"
"16/06/2022","1/2022","M-168","座台实物投影机","3","(部)"
"16/06/2022","1/2022","M-168","座台实物投影机","4","(部)"
"16/06/2022","1/2022","M-168","电子显示屏","3","(个)"
"16/06/2022","1/2022","M-168","电脑底板","1","(件)"
"16/06/2022","1/2022","M-168","可重写光碟机仪器","1","(件)"
"16/06/2022","1/2022","M-168","调音卡","1","(张)"
"16/06/2022","1/2022","M-168","遥控器","1","(个)"
"16/06/2022","1/2022","M-168","转换器","1","(部)"
"16/06/2022","1/2022","M-168","转换器","1","(部)"
"16/06/2022","1/2022","M-168","转换器","1","(部)"
"16/06/2022","1/2022","M-168","转换器","2","(部)"
"16/06/2022","1/2022","M-169","除湿机","1","(部)"
"16/06/2022","1/2022","M-169","空气净化器","2","(部)"
"16/06/2022","1/2022","M-169","空气净化器","3","(部)"
"16/06/2022","1/2022","M-169","抽/送风机","1","(部)"
"16/06/2022","1/2022","M-169","录音机","1","(部)"
"16/06/2022","1/2022","M-169","摄像机","1","(部)"
"16/06/2022","1/2022","M-170","碎纸机","1","(部)"
"16/06/2022","1/2022","M-170","投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-170","订装机","1","(部)"
"16/06/2022","1/2022","M-170","投影机(已拆下)","1","(部)"
"16/06/2022","1/2022","M-170","转换式海报架","4","(个)"
"16/06/2022","1/2022","M-171","防火墙","1","(部)"
"16/06/2022","1/2022","M-171","硬盘 (已消磁)","1","(件)"
"16/06/2022","1/2022","M-171","电脑汇流排转接器","1","(部)"
"16/06/2022","1/2022","M-171","记忆体","1","(件)"
"16/06/2022","1/2022","M-171","代理伺服器","1","(件)"
"16/06/2022","1/2022","M-171","焗炉","1","(部)"
"16/06/2022","1/2022","M-171","双面铝边水松皮连脚架","4","(件)"
"16/06/2022","1/2022","M-171","布面折合式直挂活动展览板","1","(件)"
"16/06/2022","1/2022","M-171","清洗机","1","(部)"
"16/06/2022","1/2022","M-171","传真机","1","(部)"
"16/06/2022","1/2022","M-171","双面白磁板连脚架及锁","2","(件)"
"16/06/2022","1/2022","M-171","双面白磁板连脚架及锁","1","(件)"
"16/06/2022","1/2022","M-171","双面白磁板连脚架及锁","1","(件)"
"16/06/2022","1/2022","M-171","白磁板连架","2","(件)"
"16/06/2022","1/2022","M-171","9格文件柜","1","(个)"
"16/06/2022","1/2022","M-171","27格文件柜","1","(个)"
"16/06/2022","1/2022","M-171","录音机","3","(部)"
"16/06/2022","1/2022","M-171","光碟录音机","1","(部)"
"16/06/2022","1/2022","M-171","切纸机","1","(部)"
"16/06/2022","1/2022","M-171","光碟播放机","1","(部)"
"16/06/2022","1/2022","M-171","实物投影机 (已拆下)","2","(部)"
"16/06/2022","1/2022","M-171","视讯切换器","2","(部)"
"16/06/2022","1/2022","M-171","过胶机","1","(部)"
"16/06/2022","1/2022","M-171","免提扩音器","2","(个)"
"16/06/2022","1/2022","M-171","MD音响组合","1","(部)"
"16/06/2022","1/2022","M-171","切纸机","1","(件)"
"16/06/2022","1/2022","M-171","不锈钢告示牌连座","1","(套)"
"16/06/2022","1/2022","M-171","碎纸机","1","(部)"
"16/06/2022","1/2022","M-171","即影即有相机","2","(部)"
"16/06/2022","1/2022","M-171","相机","1","(部)"
"16/06/2022","1/2022","M-171","相机保护镜","1","(部)"
"16/06/2022","1/2022","M-171","相机保护镜","1","(个)"
"16/06/2022","1/2022","M-171","闪光灯","1","(个)"
"16/06/2022","1/2022","M-171","相机机身","1","(部)"
"16/06/2022","1/2022","M-171","高倍率取景器","1","(件)"
"16/06/2022","1/2022","M-172","数码相机","1","(部)"
"16/06/2022","1/2022","M-172","相机","1","(部)"
"16/06/2022","1/2022","M-172","数码相机","1","(部)"
"16/06/2022","1/2022","M-172","相机","1","(部)"
"16/06/2022","1/2022","M-172","迷你液晶投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-172","扩音机","1","(部)"
"16/06/2022","1/2022","M-172","电子辞典","1","(部)"
"16/06/2022","1/2022","M-172","相机脚架","1","(件)"
"16/06/2022","1/2022","M-172","相机连镜头","1","(件)"
"16/06/2022","1/2022","M-172","无线麦克风","1","(个)"
"16/06/2022","1/2022","M-172","摄录机","1","(部)"
"16/06/2022","1/2022","M-172","小型电动剪草机","1","(部)"
"16/06/2022","1/2022","M-172","视讯投影机 (已拆下)","3","(部)"
"16/06/2022","1/2022","M-172","金属栏杆","3","(件)"
"16/06/2022","1/2022","M-172","幻灯片投影机(已拆下)","1","(部)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","2","(部)"
"16/06/2022","1/2022","M-172","四进一出视讯切换器","1","(部)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","5","(部)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-172","音响组合","1","(部)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-172","多功能麦克风","1","(个)"
"16/06/2022","1/2022","M-172","无线接收器","1","(个)"
"16/06/2022","1/2022","M-172","无线麦克风","1","(个)"
"16/06/2022","1/2022","M-172","无线麦克风","1","(个)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","2","(部)"
"16/06/2022","1/2022","M-172","列印伺服器","1","(部)"
"16/06/2022","1/2022","M-172","冰蓝色数位板","1","(部)"
"16/06/2022","1/2022","M-172","千兆以太网交换机","1","(部)"
"16/06/2022","1/2022","M-172","液晶投影机 (已拆下)","1","(部)"
"16/06/2022","1/2022","M-173","切割机","1","(部)"
"16/06/2022","1/2022","M-173","折信机","1","(部)"
"16/06/2022","1/2022","M-173","光碟播放机","1","(部)"
"16/06/2022","1/2022","M-173","传真机","1","(部)"
"16/06/2022","1/2022","M-173","传真机","1","(部)"
"16/06/2022","1/2022","M-173","传真机","1","(部)"
"16/06/2022","1/2022","M-173","铅笔刨","1","(个)"
"16/06/2022","1/2022","M-173","邮寄磅","1","(个)"
"16/06/2022","1/2022","M-173","计算机","1","(部)"
"16/06/2022","1/2022","M-173","计算机","2","(部)"
"16/06/2022","1/2022","M-173","计算机","2","(部)"
"16/06/2022","1/2022","M-173","计算机","1","(部)"
"16/06/2022","1/2022","M-173","台灯","3","(支)"
"16/06/2022","1/2022","M-173","网络分线器","1","(件)"
"16/06/2022","1/2022","M-173","手提摄录机","1","(部)"
"16/06/2022","1/2022","M-173","手提摄录机","1","(部)"
"16/06/2022","1/2022","M-173","相机","1","(部)"
"16/06/2022","1/2022","M-173","相机","1","(部)"
"16/06/2022","1/2022","M-173","相机","1","(部)"
"16/06/2022","1/2022","M-173","录音机","3","(部)"
"16/06/2022","1/2022","M-173","录音机","4","(部)"
"16/06/2022","1/2022","M-173","录音机","1","(部)"
"16/06/2022","1/2022","M-173","录音机","1","(部)"
"16/06/2022","1/2022","M-173","录音机","1","(部)"
"16/06/2022","1/2022","M-173","录音机","1","(部)"
"16/06/2022","1/2022","M-173","外置光碟机","1","(部)"
"16/06/2022","1/2022","M-173","外置光碟机","1","(部)"
"16/06/2022","1/2022","M-174","防水数码相机","1","(部)"
"16/06/2022","1/2022","M-174","录影带机","1","(部)"
"16/06/2022","1/2022","M-174","对讲机","2","(部)"
"16/06/2022","1/2022","M-174","轮椅车","3","(部)"
"16/06/2022","1/2022","M-174","白板","1","(块)"
"16/06/2022","1/2022","M-174","传真机","1","(部)"
"16/06/2022","1/2022","M-175","血压监测器","1","(个)"
"16/06/2022","1/2022","M-175","斜度仪","1","(部)"
"16/06/2022","1/2022","M-175","显微镜","3","(个)"
"16/06/2022","1/2022","M-175","立体显微镜","10","(个)"
"16/06/2022","1/2022","M-175","不附设载物台显微镜","9","(个)"
"16/06/2022","1/2022","M-175","显微镜载物台","9","(个)"
"16/06/2022","1/2022","M-175","学生显微镜","1","(个)"
"16/06/2022","1/2022","M-175","40倍立体显微镜","5","(个)"
"16/06/2022","1/2022","M-175","酸碱度测定计","2","(个)"
"16/06/2022","1/2022","M-175","水浴锅","1","(个)"
"16/06/2022","1/2022","M-175","水浴锅掣冚","1","(个)"
"16/06/2022","1/2022","M-175","水浴锅试管架","4","(个)"
"16/06/2022","1/2022","M-175","水浴锅及配件","1","(套)"
"16/06/2022","1/2022","M-175","奥林匹克平衡木","2","(个)"
"16/06/2022","1/2022","M-175","鞍马","1","(个)"
"16/06/2022","1/2022","M-175","音乐播放器","2","(部)"
"16/06/2022","1/2022","M-176","条状碎纸机","1","(部)"
"16/06/2022","1/2022","M-176","三速吹地机","4","(部)"
"16/06/2022","1/2022","M-176","电子白板","2","(块)"
"16/06/2022","1/2022","M-177","折台","4","(张)"
"16/06/2022","1/2022","M-177","卷门钢柜","1","(个)"
"16/06/2022","1/2022","M-177","蚀刻机","2","(部)"
"16/06/2022","1/2022","M-177","制造陶瓷转盘","10","(件)"
"16/06/2022","1/2022","M-177","襟章机","1","(部)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","9","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","26","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","15","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","2","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","2","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","5","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","18","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","23","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","2","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","2","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","2","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-178","空碳粉匣","6","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-179","已用感光鼓","1","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","2","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","1","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","15","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","5","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","5","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","5","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","19","(个)"
"16/06/2022","1/2022","M-179","空碳粉匣","3","(个)"
"16/06/2022","1/2022","M-180","数码相机","3","(部)"
"16/06/2022","1/2022","M-180","数码相机","3","(部)"
"16/06/2022","1/2022","M-180","数码相机","1","(部)"
"16/06/2022","1/2022","M-180","数码相机","1","(部)"
"16/06/2022","1/2022","M-180","数码相机","2","(部)"
"16/06/2022","1/2022","M-180","数码相机","3","(部)"
"16/06/2022","1/2022","M-180","数码相机","2","(部)"
"16/06/2022","1/2022","M-180","数码相机","1","(部)"
"16/06/2022","1/2022","M-180","数码相机","5","(部)"
"16/06/2022","1/2022","M-180","数码相机","1","(部)"
"16/06/2022","1/2022","M-180","数码相机","1","(部)"
"16/06/2022","1/2022","M-180","传真机","2","(部)"
"16/06/2022","1/2022","M-180","影印机","1","(部)"
"16/06/2022","1/2022","M-181","汽车引擎","1","(副)"
"16/06/2022","1/2022","M-181","汽车引擎","2","(副)"
"16/06/2022","1/2022","M-181","汽车引擎","5","(副)"
"16/06/2022","1/2022","M-181","汽车引擎","8","(副)"
"16/06/2022","1/2022","M-181","汽车引擎","1","(副)"
"16/06/2022","1/2022","M-181","汽车引擎","1","(副)"
"16/06/2022","1/2022","M-181","汽车引擎","8","(副)"
"16/06/2022","1/2022","M-182","卷门储物木柜","25","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","38","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","20","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","10","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","12","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","42","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","75","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","41","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","45","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","17","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","43","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","34","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","21","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","26","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","17","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","4","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","4","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","4","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","2","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","16","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","5","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","4","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","2","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","24","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","5","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","2","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","2","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","2","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","4","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","4","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","5","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","4","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","7","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","6","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","6","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","6","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","12","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","11","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","12","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","10","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","2","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","3","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","1","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","2","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","2","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","2","(个)"
"16/06/2022","1/2022","M-183","空碳粉盒","23","(个)"
"16/06/2022","1/2022","M-184","数码相机","1","(部)"
"16/06/2022","1/2022","M-184","数码相机","1","(部)"
"16/06/2022","1/2022","M-184","数码摄录机","1","(部)"
"16/06/2022","1/2022","M-184","耳机","26","(个)"
"16/06/2022","1/2022","M-184","读卡器","8","(个)"
"16/06/2022","1/2022","M-184","交换器","1","(部)"
"16/06/2022","1/2022","M-184","数码投影机(已拆下)","1","(部)"
"16/06/2022","1/2022","M-184","数码投影机(已拆下)","1","(部)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约175.5米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约200.5米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约193.4米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约200.5米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约190.2米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约194.4米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约150.5米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约168.2米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约184.0米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约139.0米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约178.5米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约171.3米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约202.6米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约170.7米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约198.9米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约166.5米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约188.0米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约188.2米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约167.9米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约196.2米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约201.5米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约207.0米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约189.4米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约197.2米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约130.7米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约181.5米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约179.7米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约148.0米) (或有损坏及污染)","1","(卷)"
"16/06/2022","1/2022","M-185","府绸蓝布料 (阔度: 大约113厘米, 长度: 大约181.6米) (或有损坏及污染)","1","(卷)"
